0,19193.84694
1,29519.92885
2,17858.11299
3,73780.12458
4,12913.2145
5,25343.52265
6,6956.483055
7,10580.46521
8,5929.600862
9,7375.921563
10,9003.779098
11,45681.13066
12,8692.928207
13,4174.970984
14,2888.654367
15,12102.49028
16,8894.295853
17,15492.3296
18,3994.931384
19,14238.56306
20,3369.039765
21,3742.562331
22,48555.66554
23,18288.39867
24,7216.327877
25,9360.094898
26,13273.0892
27,22534.78775
28,72093.44838
29,14297.81337
30,25543.70431
31,9474.57561
