0,143.5,0.1917,733.55,144.2458,-0.4521,0,0
1,143.5,0.1917,733.55,144.2458,-0.3177,0,0
2,143.5,0.1917,733.55,144.2458,1.1623,0,0
3,143.5,0.1917,733.55,144.2458,-0.319,0,0
4,143.5,0.1917,733.55,144.2458,2.3327,0,0
5,143.5,0.1917,733.55,144.2458,0.843,0,0
6,143.5,0.1917,733.55,144.2458,0.4307,0,0
7,143.5,0.1917,733.55,144.2458,0.5464,0,0
8,143.5,0.1917,733.55,144.2458,-0.1949,0,0
9,143.5,0.1917,733.55,144.2458,-0.0247,1,1
10,143.5,0.1917,733.55,144.2458,-0.2263,0,0
11,143.5,0.1917,733.55,144.2458,-0.8551,0,0
12,153.67,0.1958,792.94,146.7617,-0.4521,0,0
13,153.67,0.1958,792.94,146.7617,-0.3177,1,1
14,153.67,0.1958,792.94,146.7617,1.1623,0,0
15,153.67,0.1958,792.94,146.7617,-0.319,0,0
16,153.67,0.1958,792.94,146.7617,2.3327,0,0
17,153.67,0.1958,792.94,146.7617,0.843,0,0
18,153.67,0.1958,792.94,146.7617,0.4307,1,1
19,153.67,0.1958,792.94,146.7617,0.5464,0,0
20,153.67,0.1958,792.94,146.7617,-0.1949,0,0
21,153.67,0.1958,792.94,146.7617,-0.0247,0,0
22,153.67,0.1958,792.94,146.7617,-0.2263,0,0
23,153.67,0.1958,792.94,146.7617,-0.8551,0,0
24,163.83,0.2,852.26,149.2775,-0.4521,0,0
25,163.83,0.2,852.26,149.2775,-0.3177,0,0
26,163.83,0.2,852.26,149.2775,1.1623,0,0
27,163.83,0.2,852.26,149.2775,-0.319,0,0
28,163.83,0.2,852.26,149.2775,2.3327,0,0
29,163.83,0.2,852.26,149.2775,0.843,0,0
30,163.83,0.2,852.26,149.2775,0.4307,0,0
31,163.83,0.2,852.26,149.2775,0.5464,0,0
32,163.83,0.2,852.26,149.2775,-0.1949,0,0
33,163.83,0.2,852.26,149.2775,-0.0247,0,0
34,163.83,0.2,852.26,149.2775,-0.2263,0,0
35,163.83,0.2,852.26,149.2775,-0.8551,0,0
36,174,0.2042,911.02,151.7933,-0.4521,0,0
37,174,0.2042,911.02,151.7933,-0.3177,0,0
38,174,0.2042,911.02,151.7933,1.1623,0,0
39,174,0.2042,911.02,151.7933,-0.319,0,0
40,174,0.2042,911.02,151.7933,2.3327,1,1
41,174,0.2042,911.02,151.7933,0.843,0,0
42,174,0.2042,911.02,151.7933,0.4307,0,0
43,174,0.2042,911.02,151.7933,0.5464,0,0
44,174,0.2042,911.02,151.7933,-0.1949,0,0
45,174,0.2042,911.02,151.7933,-0.0247,0,0
46,174,0.2042,911.02,151.7933,-0.2263,0,0
47,174,0.2042,911.02,151.7933,-0.8551,0,0
48,104,0.3583,300,210.6508,-0.2617,1,1
49,104,0.3583,300,210.6508,-1.0148,2,1
50,104,0.3583,300,210.6508,1.0076,0,0
51,104,0.3583,300,210.6508,0.0567,0,0
52,104,0.3583,300,210.6508,2.2527,0,0
53,104,0.3583,300,210.6508,0.9624,1,1
54,104,0.3583,300,210.6508,0.7416,0,0
55,104,0.3583,300,210.6508,0.5078,1,1
56,104,0.3583,300,210.6508,-0.0182,0,0
57,104,0.3583,300,210.6508,-0.6854,1,1
58,104,0.3583,300,210.6508,0.1639,0,0
59,104,0.3583,300,210.6508,-1.9689,0,0
60,111,0.3625,300,210.6508,-0.2617,0,0
61,111,0.3625,300,210.6508,-1.0148,0,0
62,111,0.3625,300,210.6508,1.0076,0,0
63,111,0.3625,300,210.6508,0.0567,0,0
64,111,0.3625,300,210.6508,2.2527,0,0
65,111,0.3625,300,210.6508,0.9624,0,0
66,111,0.3625,300,210.6508,0.7416,3,1.67
67,111,0.3625,300,210.6508,0.5078,1,1
68,111,0.3625,300,210.6508,-0.0182,0,0
69,111,0.3625,300,210.6508,-0.6854,1,1
70,111,0.3625,300,210.6508,0.1639,1,2
71,111,0.3625,300,210.6508,-1.9689,0,0
72,118,0.3667,300,210.6508,-0.2617,1,1
73,118,0.3667,300,210.6508,-1.0148,0,0
74,118,0.3667,300,210.6508,1.0076,0,0
75,118,0.3667,300,210.6508,0.0567,0,0
76,118,0.3667,300,210.6508,2.2527,0,0
77,118,0.3667,300,210.6508,0.9624,0,0
78,118,0.3667,300,210.6508,0.7416,0,0
79,118,0.3667,300,210.6508,0.5078,1,1
80,118,0.3667,300,210.6508,-0.0182,2,1.5
81,118,0.3667,300,210.6508,-0.6854,2,1
82,118,0.3667,300,210.6508,0.1639,0,0
83,118,0.3667,300,210.6508,-1.9689,1,1
84,125,0.3708,300,210.6508,-0.2617,0,0
85,125,0.3708,300,210.6508,-1.0148,0,0
86,125,0.3708,300,210.6508,1.0076,1,2
87,125,0.3708,300,210.6508,0.0567,0,0
88,125,0.3708,300,210.6508,2.2527,0,0
89,125,0.3708,300,210.6508,0.9624,0,0
90,125,0.3708,300,210.6508,0.7416,0,0
91,125,0.3708,300,210.6508,0.5078,0,0
92,125,0.3708,300,210.6508,-0.0182,0,0
93,125,0.3708,300,210.6508,-0.6854,0,0
94,125,0.3708,300,210.6508,0.1639,2,1.5
95,125,0.3708,300,210.6508,-1.9689,0,0
96,121,0.1917,348.76,167.155,-0.4816,0,0
97,121,0.1917,348.76,167.155,-0.6898,1,1
98,121,0.1917,348.76,167.155,1.0439,0,0
99,121,0.1917,348.76,167.155,-0.1421,0,0
100,121,0.1917,348.76,167.155,2.2603,0,0
101,121,0.1917,348.76,167.155,1.0338,0,0
102,121,0.1917,348.76,167.155,0.4078,0,0
