0,2.4948,0.0097,3.78346,8.04262,-1.3163,0,0.0
1,2.4948,0.0097,3.78346,8.04262,-0.1238,0,0.0
2,2.4948,0.0097,3.78346,8.04262,-3.09,1,1.0
3,2.4948,0.0097,3.78346,8.04262,-1.8339,0,0.0
4,2.4948,0.0097,3.78346,8.04262,1.9291,0,0.0
5,2.4948,0.0097,3.78346,8.04262,0.8086,0,0.0
6,2.4948,0.0097,3.78346,8.04262,-0.1024,0,0.0
7,2.4948,0.0097,3.78346,8.04262,0.5525,0,0.0
8,2.4948,0.0097,3.78346,8.04262,-0.5804,0,0.0
9,2.4948,0.0097,3.78346,8.04262,-1.9394,1,1.0
10,2.4948,0.0097,3.78346,8.04262,-1.4761,0,0.0
11,2.4948,0.0097,3.78346,8.04262,-0.4095,0,0.0
12,2.17608,0.0097,5.14198,4.68835,-1.3163,3,1.0
13,2.17608,0.0097,5.14198,4.68835,-0.1238,2,1.5
14,2.17608,0.0097,5.14198,4.68835,-3.09,1,1.0
15,2.17608,0.0097,5.14198,4.68835,-1.8339,1,1.0
16,2.17608,0.0097,5.14198,4.68835,1.9291,0,0.0
17,2.17608,0.0097,5.14198,4.68835,0.8086,1,1.0
18,2.17608,0.0097,5.14198,4.68835,-0.1024,0,0.0
19,2.17608,0.0097,5.14198,4.68835,0.5525,1,1.0
20,2.17608,0.0097,5.14198,4.68835,-0.5804,2,1.0
21,2.17608,0.0097,5.14198,4.68835,-1.9394,1,1.0
22,2.17608,0.0097,5.14198,4.68835,-1.4761,1,1.0
23,2.17608,0.0097,5.14198,4.68835,-0.4095,0,0.0
24,2.01473,0.0097,3.68516,3.2018,-1.3163,1,1.0
25,2.01473,0.0097,3.68516,3.2018,-0.1238,1,1.0
26,2.01473,0.0097,3.68516,3.2018,-3.09,5,1.0
27,2.01473,0.0097,3.68516,3.2018,-1.8339,2,1.0
28,2.01473,0.0097,3.68516,3.2018,1.9291,1,1.0
29,2.01473,0.0097,3.68516,3.2018,0.8086,1,1.0
30,2.01473,0.0097,3.68516,3.2018,-0.1024,2,1.0
31,2.01473,0.0097,3.68516,3.2018,0.5525,0,0.0
32,2.01473,0.0097,3.68516,3.2018,-0.5804,0,0.0
33,2.01473,0.0097,3.68516,3.2018,-1.9394,1,1.0
34,2.01473,0.0097,3.68516,3.2018,-1.4761,0,0.0
35,2.01473,0.0097,3.68516,3.2018,-0.4095,0,0.0
36,1.9136,0.0097,3.04137,2.32512,-1.3163,2,1.0
37,1.9136,0.0097,3.04137,2.32512,-0.1238,0,0.0
38,1.9136,0.0097,3.04137,2.32512,-3.09,0,0.0
39,1.9136,0.0097,3.04137,2.32512,-1.8339,4,1.75
40,1.9136,0.0097,3.04137,2.32512,1.9291,1,1.0
41,1.9136,0.0097,3.04137,2.32512,0.8086,1,1.0
42,1.9136,0.0097,3.04137,2.32512,-0.1024,0,0.0
43,1.9136,0.0097,3.04137,2.32512,0.5525,1,1.0
44,1.9136,0.0097,3.04137,2.32512,-0.5804,1,1.0
45,1.9136,0.0097,3.04137,2.32512,-1.9394,0,0.0
46,1.9136,0.0097,3.04137,2.32512,-1.4761,1,1.0
47,1.9136,0.0097,3.04137,2.32512,-0.4095,1,1.0
48,1.5816,0.0,4.30852,18.36085,-1.1212,8,1.12
49,1.5816,0.0,4.30852,18.36085,0.6229,24,1.0
50,1.5816,0.0,4.30852,18.36085,-0.0837,21,1.1
51,1.5816,0.0,4.30852,18.36085,-1.1108,2,1.0
52,1.5816,0.0,4.30852,18.36085,1.6014,6,1.33
53,1.5816,0.0,4.30852,18.36085,1.2922,11,1.27
54,1.5816,0.0,4.30852,18.36085,-0.6542,4,1.0
55,1.5816,0.0,4.30852,18.36085,-1.583,8,1.12
56,1.5816,0.0,4.30852,18.36085,0.16,10,1.4
57,1.5816,0.0,4.30852,18.36085,-2.0437,7,1.14
58,1.5816,0.0,4.30852,18.36085,-3.09,7,1.0
59,1.5816,0.0,4.30852,18.36085,0.8785,5,1.6
60,0.723,0.0,8.11221,8.22064,-1.1212,13,1.15
61,0.723,0.0,8.11221,8.22064,0.6229,15,1.07
62,0.723,0.0,8.11221,8.22064,-0.0837,15,1.07
63,0.723,0.0,8.11221,8.22064,-1.1108,11,1.18
64,0.723,0.0,8.11221,8.22064,1.6014,19,1.21
65,0.723,0.0,8.11221,8.22064,1.2922,11,1.09
66,0.723,0.0,8.11221,8.22064,-0.6542,7,1.29
67,0.723,0.0,8.11221,8.22064,-1.583,8,1.25
68,0.723,0.0,8.11221,8.22064,0.16,12,1.0
69,0.723,0.0,8.11221,8.22064,-2.0437,4,1.0
70,0.723,0.0,8.11221,8.22064,-3.09,7,1.14
71,0.723,0.0,8.11221,8.22064,0.8785,11,1.0
72,0.3148,0.0,4.55297,5.18773,-1.1212,11,1.18
73,0.3148,0.0,4.55297,5.18773,0.6229,7,1.29
74,0.3148,0.0,4.55297,5.18773,-0.0837,17,1.12
75,0.3148,0.0,4.55297,5.18773,-1.1108,31,1.13
76,0.3148,0.0,4.55297,5.18773,1.6014,10,1.0
77,0.3148,0.0,4.55297,5.18773,1.2922,10,1.2
78,0.3148,0.0,4.55297,5.18773,-0.6542,13,1.15
79,0.3148,0.0,4.55297,5.18773,-1.583,7,1.43
80,0.3148,0.0,4.55297,5.18773,0.16,11,1.09
81,0.3148,0.0,4.55297,5.18773,-2.0437,9,1.0
82,0.3148,0.0,4.55297,5.18773,-3.09,6,1.0
83,0.3148,0.0,4.55297,5.18773,0.8785,12,1.17
84,0.0851,0.0,3.53595,4.0149,-1.1212,12,1.17
85,0.0851,0.0,3.53595,4.0149,0.6229,19,1.26
86,0.0851,0.0,3.53595,4.0149,-0.0837,30,1.23
87,0.0851,0.0,3.53595,4.0149,-1.1108,12,1.58
88,0.0851,0.0,3.53595,4.0149,1.6014,14,1.14
89,0.0851,0.0,3.53595,4.0149,1.2922,18,1.11
90,0.0851,0.0,3.53595,4.0149,-0.6542,13,1.08
91,0.0851,0.0,3.53595,4.0149,-1.583,23,1.0
92,0.0851,0.0,3.53595,4.0149,0.16,14,1.0
93,0.0851,0.0,3.53595,4.0149,-2.0437,8,1.0
94,0.0851,0.0,3.53595,4.0149,-3.09,11,1.0
95,0.0851,0.0,3.53595,4.0149,0.8785,21,1.0
96,2.89325,0.01459,0.58721,18.05661,-3.09,7,1.14
97,2.89325,0.01459,0.58721,18.05661,0.7817,12,1.08
98,2.89325,0.01459,0.58721,18.05661,-3.09,4,1.0
99,2.89325,0.01459,0.58721,18.05661,-1.171,8,1.25
100,2.89325,0.01459,0.58721,18.05661,0.5507,5,1.4
101,2.89325,0.01459,0.58721,18.05661,-0.6029,7,1.0
102,2.89325,0.01459,0.58721,18.05661,-0.4211,11,1.0
103,2.89325,0.01459,0.58721,18.05661,-1.3942,11,1.0
104,2.89325,0.01459,0.58721,18.05661,-1.9216,10,1.3
105,2.89325,0.01459,0.58721,18.05661,-1.6469,4,1.0
106,2.89325,0.01459,0.58721,18.05661,-1.9098,1,1.0
107,2.89325,0.01459,0.58721,18.05661,0.5021,1,1.0
108,2.48022,0.0136,0.38296,13.91096,-3.09,19,1.05
109,2.48022,0.0136,0.38296,13.91096,0.7817,14,1.0
110,2.48022,0.0136,0.38296,13.91096,-3.09,17,1.0
111,2.48022,0.0136,0.38296,13.91096,-1.171,11,1.0
112,2.48022,0.0136,0.38296,13.91096,0.5507,8,1.12
113,2.48022,0.0136,0.38296,13.91096,-0.6029,17,1.06
114,2.48022,0.0136,0.38296,13.91096,-0.4211,6,1.0
115,2.48022,0.0136,0.38296,13.91096,-1.3942,5,1.2
116,2.48022,0.0136,0.38296,13.91096,-1.9216,14,1.0
117,2.48022,0.0136,0.38296,13.91096,-1.6469,1,1.0
118,2.48022,0.0136,0.38296,13.91096,-1.9098,4,1.0
119,2.48022,0.0136,0.38296,13.91096,0.5021,9,1.0
120,2.2531,0.01275,0.3319,13.91096,-3.09,13,1.0
121,2.2531,0.01275,0.3319,13.91096,0.7817,8,1.0
122,2.2531,0.01275,0.3319,13.91096,-3.09,14,1.14
123,2.2531,0.01275,0.3319,13.91096,-1.171,30,1.0
124,2.2531,0.01275,0.3319,13.91096,0.5507,12,1.08
125,2.2531,0.01275,0.3319,13.91096,-0.6029,10,1.0
126,2.2531,0.01275,0.3319,13.91096,-0.4211,7,1.0
127,2.2531,0.01275,0.3319,13.91096,-1.3942,6,1.0
128,2.2531,0.01275,0.3319,13.91096,-1.9216,6,1.0
129,2.2531,0.01275,0.3319,13.91096,-1.6469,15,1.0
130,2.2531,0.01275,0.3319,13.91096,-1.9098,4,1.25
131,2.2531,0.01275,0.3319,13.91096,0.5021,8,1.0
132,2.1087,0.0119,0.30637,13.91096,-3.09,9,1.11
133,2.1087,0.0119,0.30637,13.91096,0.7817,11,1.18
134,2.1087,0.0119,0.30637,13.91096,-3.09,42,1.07
135,2.1087,0.0119,0.30637,13.91096,-1.171,5,1.4
136,2.1087,0.0119,0.30637,13.91096,0.5507,6,1.0
137,2.1087,0.0119,0.30637,13.91096,-0.6029,17,1.0
138,2.1087,0.0119,0.30637,13.91096,-0.4211,9,1.11
139,2.1087,0.0119,0.30637,13.91096,-1.3942,12,1.0
140,2.1087,0.0119,0.30637,13.91096,-1.9216,18,1.0
141,2.1087,0.0119,0.30637,13.91096,-1.6469,12,1.0
