"Districtname","Currentstate","Nextstate","Changestate","Samestate","Timestep","RunIndex","Region","tick","run"
"Thoothukudi","R","R",NaN,NaN,3,2,22,2.0,2
"Tiruvannamalai","I","I",NaN,NaN,3,2,27,2.0,2
"Kanyakumari","R","R",NaN,NaN,3,2,8,2.0,2
"Perambalur","R","R",NaN,NaN,3,2,15,2.0,2
"Theni","I","I",0.3343597391506182,0.6656402608493819,3,2,21,2.0,2
"Vellore","I","I",NaN,NaN,3,2,29,2.0,2
"Namakkal","I","I",0.0,1.0,3,2,13,2.0,2
"Thanjavur","I","I",0.0,1.0,3,2,20,2.0,2
"Tiruvarur","I","I",0.49976195429714854,0.5002380457028514,3,2,28,2.0,2
"Viluppuram","R","R",0.507285816065307,0.49271418393469313,3,2,30,2.0,2
"Erode","I","I",0.0,1.0,3,2,6,2.0,2
"Nilgiris","I","I",0.15843941451249452,0.8415605854875055,3,2,14,2.0,2
"Madurai","I","I",0.25523270827520106,0.7447672917247989,3,2,11,2.0,2
"Ramanathapuram","I","I",0.0,1.0,3,2,17,2.0,2
"Cuddalore","R","R",0.0,1.0,3,2,3,2.0,2
"Karur","I","I",0.0,1.0,3,2,9,2.0,2
"Ariyalur","I","I",0.0,1.0,3,2,0,2.0,2
"Chennai","I","I",NaN,NaN,3,2,1,2.0,2
"Sivaganga","I","I",0.0,1.0,3,2,19,2.0,2
"Virudhunagar","R","R",NaN,NaN,3,2,31,2.0,2
"Tirunelveli","I","R",1.0,0.0,3,2,24,2.0,2
"Kanchipuram","S","S",NaN,NaN,3,2,7,2.0,2
"Krishnagiri","I","I",0.0,1.0,4,2,10,3.0,2
"Nagapattinam","I","I",0.0,1.0,4,2,12,3.0,2
"Pudukkottai","I","I",0.0,1.0,4,2,16,3.0,2
"Tiruvallur","I","I",NaN,NaN,4,2,26,3.0,2
"Dharmapuri","I","I",0.0,1.0,4,2,4,3.0,2
"Dindigul","I","I",0.0,1.0,4,2,5,3.0,2
"Tiruchirappalli","I","I",0.23333042497233866,0.7666695750276613,4,2,23,3.0,2
"Salem","I","I",0.0,1.0,4,2,18,3.0,2
"Coimbatore","I","I",0.0,1.0,4,2,2,3.0,2
"Tiruppur","I","I",0.0,1.0,4,2,25,3.0,2
"Thoothukudi","R","R",NaN,NaN,4,2,22,3.0,2
"Tiruvannamalai","I","I",NaN,NaN,4,2,27,3.0,2
"Kanyakumari","S","S",NaN,NaN,4,2,8,3.0,2
"Perambalur","S","I",1.0,0.0,4,2,15,3.0,2
"Theni","I","I",0.28963322772642636,0.7103667722735737,4,2,21,3.0,2
"Vellore","I","I",NaN,NaN,4,2,29,3.0,2
"Namakkal","I","R",0.12215513320278865,0.8778448667972113,4,2,13,3.0,2
"Thanjavur","I","I",0.0,1.0,4,2,20,3.0,2
"Tiruvarur","I","I",0.0,1.0,4,2,28,3.0,2
"Viluppuram","S","I",0.7121830922701309,0.2878169077298691,4,2,30,3.0,2
"Erode","I","I",0.0,1.0,4,2,6,3.0,2
"Nilgiris","I","I",0.18070410870377115,0.8192958912962288,4,2,14,3.0,2
"Madurai","I","R",0.33356583601734396,0.666434163982656,4,2,11,3.0,2
"Ramanathapuram","I","I",0.0,1.0,4,2,17,3.0,2
"Cuddalore","R","S",1.0,0.0,4,2,3,3.0,2
"Karur","I","R",0.21498771247338253,0.7850122875266174,4,2,9,3.0,2
"Ariyalur","R","R",NaN,NaN,4,2,0,3.0,2
"Chennai","I","I",NaN,NaN,4,2,1,3.0,2
"Sivaganga","I","I",0.0,1.0,4,2,19,3.0,2
"Virudhunagar","R","R",NaN,NaN,4,2,31,3.0,2
"Tirunelveli","I","R",1.0,0.0,4,2,24,3.0,2
"Kanchipuram","S","S",0.0,1.0,4,2,7,3.0,2
"Krishnagiri","I","I",0.0,1.0,5,2,10,4.0,2
"Nagapattinam","I","I",0.0,1.0,5,2,12,4.0,2
"Pudukkottai","I","I",0.0,1.0,5,2,16,4.0,2
"Tiruvallur","I","I",NaN,NaN,5,2,26,4.0,2
"Dharmapuri","I","I",0.18008489757828958,0.8199151024217104,5,2,4,4.0,2
"Dindigul","I","I",0.0,1.0,5,2,5,4.0,2
"Tiruchirappalli","I","I",0.376031584399638,0.623968415600362,5,2,23,4.0,2
"Salem","I","I",0.0,1.0,5,2,18,4.0,2
"Coimbatore","I","I",0.0,1.0,5,2,2,4.0,2
"Tiruppur","I","I",0.0,1.0,5,2,25,4.0,2
"Thoothukudi","S","I",1.0,0.0,5,2,22,4.0,2
"Tiruvannamalai","I","I",NaN,NaN,5,2,27,4.0,2
"Kanyakumari","S","S",NaN,NaN,5,2,8,4.0,2
"Perambalur","S","I",1.0,0.0,5,2,15,4.0,2
"Theni","I","R",0.25593094999708715,0.7440690500029129,5,2,21,4.0,2
"Vellore","I","I",NaN,NaN,5,2,29,4.0,2
"Namakkal","I","I",0.2236661259915562,0.7763338740084439,5,2,13,4.0,2
"Thanjavur","I","I",0.0,1.0,5,2,20,4.0,2
"Tiruvarur","I","I",0.0,1.0,5,2,28,4.0,2
"Viluppuram","S","I",0.7631406628022565,0.23685933719774363,5,2,30,4.0,2
"Erode","I","I",0.0,1.0,5,2,6,4.0,2
"Nilgiris","R","R",0.22400992091484873,0.7759900790851513,5,2,14,4.0,2
"Madurai","I","I",0.0,1.0,5,2,11,4.0,2
"Ramanathapuram","I","I",0.0,1.0,5,2,17,4.0,2
"Cuddalore","S","S",0.0,1.0,5,2,3,4.0,2
"Karur","I","R",0.29211678395442353,0.7078832160455764,5,2,9,4.0,2
"Ariyalur","R","R",0.0,1.0,5,2,0,4.0,2
"Chennai","I","I",NaN,NaN,5,2,1,4.0,2
"Sivaganga","I","I",0.2480971851035121,0.7519028148964879,5,2,19,4.0,2
"Virudhunagar","R","R",NaN,NaN,5,2,31,4.0,2
"Tirunelveli","I","R",1.0,0.0,5,2,24,4.0,2
"Kanchipuram","I","I",NaN,NaN,5,2,7,4.0,2
"Krishnagiri","I","I",0.0,1.0,6,2,10,5.0,2
"Nagapattinam","R","R",0.0,1.0,6,2,12,5.0,2
"Pudukkottai","I","I",0.0,1.0,6,2,16,5.0,2
"Tiruvallur","I","I",NaN,NaN,6,2,26,5.0,2
"Dharmapuri","I","I",0.0,1.0,6,2,4,5.0,2
"Dindigul","I","I",0.0,1.0,6,2,5,5.0,2
"Tiruchirappalli","R","R",0.11401852848539447,0.8859814715146056,6,2,23,5.0,2
"Salem","I","R",0.44912475950547315,0.5508752404945269,6,2,18,5.0,2
"Coimbatore","I","I",0.0,1.0,6,2,2,5.0,2
"Tiruppur","I","I",0.27414653096446595,0.725853469035534,6,2,25,5.0,2
"Thoothukudi","S","S",NaN,NaN,6,2,22,5.0,2
"Tiruvannamalai","I","I",NaN,NaN,6,2,27,5.0,2
"Kanyakumari","I","I",NaN,NaN,6,2,8,5.0,2
"Perambalur","S","I",1.0,0.0,6,2,15,5.0,2
"Theni","I","I",0.2352220223405844,0.7647779776594157,6,2,21,5.0,2
"Vellore","I","I",NaN,NaN,6,2,29,5.0,2
"Namakkal","I","I",0.5396871672439685,0.4603128327560314,6,2,13,5.0,2
"Thanjavur","I","I",0.0,1.0,6,2,20,5.0,2
"Tiruvarur","I","I",0.7941190724507039,0.20588092754929604,6,2,28,5.0,2
"Viluppuram","I","R",0.6893681551986726,0.3106318448013274,6,2,30,5.0,2
"Erode","I","I",0.0,1.0,6,2,6,5.0,2
"Nilgiris","R","R",0.0,1.0,6,2,14,5.0,2
"Madurai","I","I",0.0,1.0,6,2,11,5.0,2
"Ramanathapuram","I","I",0.0,1.0,6,2,17,5.0,2
"Cuddalore","S","I",1.0,0.0,6,2,3,5.0,2
"Karur","R","R",0.0,1.0,6,2,9,5.0,2
"Ariyalur","R","R",0.0,1.0,6,2,0,5.0,2
"Chennai","I","I",NaN,NaN,6,2,1,5.0,2
"Sivaganga","R","R",0.0,1.0,6,2,19,5.0,2
"Virudhunagar","R","R",NaN,NaN,6,2,31,5.0,2
"Tirunelveli","I","R",1.0,0.0,6,2,24,5.0,2
"Kanchipuram","R","R",NaN,NaN,6,2,7,5.0,2
"Krishnagiri","I","I",0.0,1.0,7,2,10,6.0,2
"Nagapattinam","S","S",0.007346071189785956,0.992653928810214,7,2,12,6.0,2
"Pudukkottai","R","R",NaN,NaN,7,2,16,6.0,2
"Tiruvallur","I","I",NaN,NaN,7,2,26,6.0,2
"Dharmapuri","I","I",1.5844265628070156E-4,0.9998415573437194,7,2,4,6.0,2
"Dindigul","I","I",0.0,1.0,7,2,5,6.0,2
"Tiruchirappalli","S","S",0.010686935133814673,0.9893130648661853,7,2,23,6.0,2
"Salem","I","R",1.0,0.0,7,2,18,6.0,2
"Coimbatore","I","I",0.0,1.0,7,2,2,6.0,2
"Tiruppur","I","I",0.0,1.0,7,2,25,6.0,2
"Thoothukudi","S","I",1.0,0.0,7,2,22,6.0,2
"Tiruvannamalai","I","I",NaN,NaN,7,2,27,6.0,2
"Kanyakumari","I","I",NaN,NaN,7,2,8,6.0,2
"Perambalur","S","I",0.9745025858881642,0.025497414111835797,7,2,15,6.0,2
"Theni","I","R",0.2559180361143805,0.7440819638856195,7,2,21,6.0,2
"Vellore","I","I",NaN,NaN,7,2,29,6.0,2
"Namakkal","I","I",0.14783128271285,0.8521687172871499,7,2,13,6.0,2
"Thanjavur","I","I",0.0,1.0,7,2,20,6.0,2
"Tiruvarur","I","I",0.0,1.0,7,2,28,6.0,2
"Viluppuram","I","I",0.3438670766587772,0.6561329233412228,7,2,30,6.0,2
"Erode","I","I",0.0,1.0,7,2,6,6.0,2
"Nilgiris","R","S",1.0,0.0,7,2,14,6.0,2
"Madurai","I","I",0.0,1.0,7,2,11,6.0,2
"Ramanathapuram","I","I",0.0,1.0,7,2,17,6.0,2
"Cuddalore","S","I",1.0,0.0,7,2,3,6.0,2
"Karur","S","S",0.07516967889863946,0.9248303211013605,7,2,9,6.0,2
"Ariyalur","S","S",0.03866672662377751,0.9613332733762225,7,2,0,6.0,2
"Chennai","I","I",NaN,NaN,7,2,1,6.0,2
"Sivaganga","S","S",0.04628786970996357,0.9537121302900364,7,2,19,6.0,2
"Virudhunagar","R","R",NaN,NaN,7,2,31,6.0,2
"Tirunelveli","I","R",1.0,0.0,7,2,24,6.0,2
"Kanchipuram","S","I",1.0,0.0,7,2,7,6.0,2
"Krishnagiri","I","I",0.0,1.0,8,2,10,7.0,2
"Nagapattinam","I","I",0.0,1.0,8,2,12,7.0,2
"Pudukkottai","R","R",NaN,NaN,8,2,16,7.0,2
"Tiruvallur","I","I",NaN,NaN,8,2,26,7.0,2
"Dharmapuri","I","I",0.0,1.0,8,2,4,7.0,2
"Dindigul","I","I",0.0,1.0,8,2,5,7.0,2
"Tiruchirappalli","I","I",0.024930427777293408,0.9750695722227066,8,2,23,7.0,2
"Salem","I","R",0.9553404561935676,0.0446595438064325,8,2,18,7.0,2
"Coimbatore","I","I",0.0,1.0,8,2,2,7.0,2
"Tiruppur","I","I",0.0,1.0,8,2,25,7.0,2
"Thoothukudi","S","S",NaN,NaN,8,2,22,7.0,2
"Tiruvannamalai","I","I",NaN,NaN,8,2,27,7.0,2
"Kanyakumari","I","I",NaN,NaN,8,2,8,7.0,2
"Perambalur","I","I",0.0,1.0,8,2,15,7.0,2
"Theni","I","I",0.0,1.0,8,2,21,7.0,2
"Vellore","I","I",NaN,NaN,8,2,29,7.0,2
"Namakkal","I","I",0.15554133981348897,0.8444586601865111,8,2,13,7.0,2
"Thanjavur","I","I",0.0,1.0,8,2,20,7.0,2
"Tiruvarur","I","I",0.0,1.0,8,2,28,7.0,2
"Viluppuram","I","R",0.3488068257419024,0.6511931742580975,8,2,30,7.0,2
"Erode","I","I",0.0,1.0,8,2,6,7.0,2
"Nilgiris","R","S",1.0,0.0,8,2,14,7.0,2
"Madurai","I","I",0.0,1.0,8,2,11,7.0,2
"Ramanathapuram","I","I",0.0,1.0,8,2,17,7.0,2
"Cuddalore","S","I",1.0,0.0,8,2,3,7.0,2
"Karur","S","I",0.5683638029789466,0.4316361970210535,8,2,9,7.0,2
"Ariyalur","S","I",0.5461634786525529,0.4538365213474471,8,2,0,7.0,2
"Chennai","I","I",NaN,NaN,8,2,1,7.0,2
"Sivaganga","I","I",0.0,1.0,8,2,19,7.0,2
"Virudhunagar","S","I",1.0,0.0,8,2,31,7.0,2
"Tirunelveli","I","I",NaN,NaN,8,2,24,7.0,2
"Kanchipuram","S","I",1.0,0.0,8,2,7,7.0,2
"Krishnagiri","I","I",0.0,1.0,9,2,10,8.0,2
"Nagapattinam","I","I",0.0,1.0,9,2,12,8.0,2
"Pudukkottai","S","I",1.0,0.0,9,2,16,8.0,2
"Tiruvallur","I","I",NaN,NaN,9,2,26,8.0,2
"Dharmapuri","I","I",0.0,1.0,9,2,4,8.0,2
"Dindigul","I","I",0.0,1.0,9,2,5,8.0,2
"Tiruchirappalli","I","I",0.39378607788671544,0.6062139221132846,9,2,23,8.0,2
"Salem","I","R",0.508529671277563,0.49147032872243696,9,2,18,8.0,2
"Coimbatore","I","I",0.0,1.0,9,2,2,8.0,2
"Tiruppur","I","I",0.0,1.0,9,2,25,8.0,2
"Thoothukudi","I","I",NaN,NaN,9,2,22,8.0,2
"Tiruvannamalai","I","I",NaN,NaN,9,2,27,8.0,2
"Kanyakumari","I","I",NaN,NaN,9,2,8,8.0,2
"Perambalur","R","R",NaN,NaN,9,2,15,8.0,2
"Theni","I","I",0.0,1.0,9,2,21,8.0,2
"Vellore","I","I",NaN,NaN,9,2,29,8.0,2
"Namakkal","I","I",0.0,1.0,9,2,13,8.0,2
"Thanjavur","I","I",0.0,1.0,9,2,20,8.0,2
"Tiruvarur","I","I",0.0,1.0,9,2,28,8.0,2
"Viluppuram","I","I",0.0,1.0,9,2,30,8.0,2
"Erode","I","I",0.0,1.0,9,2,6,8.0,2
"Nilgiris","S","I",0.8217545898916228,0.1782454101083773,9,2,14,8.0,2
"Madurai","I","I",0.0,1.0,9,2,11,8.0,2
"Ramanathapuram","I","I",0.0,1.0,9,2,17,8.0,2
"Cuddalore","I","I",0.0,1.0,9,2,3,8.0,2
"Karur","I","I",0.0,1.0,9,2,9,8.0,2
"Ariyalur","S","I",0.9903945370196072,0.00960546298039283,9,2,0,8.0,2
"Chennai","I","I",NaN,NaN,9,2,1,8.0,2
"Sivaganga","I","I",0.0,1.0,9,2,19,8.0,2
"Virudhunagar","S","I",1.0,0.0,9,2,31,8.0,2
"Tirunelveli","I","I",NaN,NaN,9,2,24,8.0,2
"Kanchipuram","I","I",0.0,1.0,9,2,7,8.0,2
"Krishnagiri","I","R",1.0,0.0,10,2,10,9.0,2
"Nagapattinam","I","I",0.0,1.0,10,2,12,9.0,2
"Pudukkottai","S","I",1.0,0.0,10,2,16,9.0,2
"Tiruvallur","I","I",NaN,NaN,10,2,26,9.0,2
"Dharmapuri","R","S",1.0,0.0,10,2,4,9.0,2
"Dindigul","I","I",0.0,1.0,10,2,5,9.0,2
"Tiruchirappalli","I","I",0.0,1.0,10,2,23,9.0,2
"Salem","I","I",0.0,1.0,10,2,18,9.0,2
"Coimbatore","I","I",0.0,1.0,10,2,2,9.0,2
"Tiruppur","I","I",0.338844034899758,0.661155965100242,10,2,25,9.0,2
"Thoothukudi","R","R",NaN,NaN,10,2,22,9.0,2
"Tiruvannamalai","I","I",NaN,NaN,10,2,27,9.0,2
"Kanyakumari","I","I",NaN,NaN,10,2,8,9.0,2
"Perambalur","S","I",1.0,0.0,10,2,15,9.0,2
"Theni","I","I",0.0,1.0,10,2,21,9.0,2
"Vellore","I","I",NaN,NaN,10,2,29,9.0,2
"Namakkal","I","I",0.23577907941144868,0.7642209205885514,10,2,13,9.0,2
"Thanjavur","I","I",0.0,1.0,10,2,20,9.0,2
"Tiruvarur","I","I",0.0,1.0,10,2,28,9.0,2
"Viluppuram","I","I",0.0,1.0,10,2,30,9.0,2
"Erode","I","I",0.0,1.0,10,2,6,9.0,2
"Nilgiris","S","I",1.0,0.0,10,2,14,9.0,2
"Madurai","I","I",0.06087675950027,0.93912324049973,10,2,11,9.0,2
"Ramanathapuram","I","I",0.4175798718291277,0.5824201281708723,10,2,17,9.0,2
"Cuddalore","I","I",0.0,1.0,10,2,3,9.0,2
"Karur","I","I",0.1432377972198903,0.8567622027801097,10,2,9,9.0,2
"Ariyalur","I","I",0.0,1.0,10,2,0,9.0,2
"Chennai","I","I",NaN,NaN,10,2,1,9.0,2
"Sivaganga","I","I",0.0,1.0,10,2,19,9.0,2
"Virudhunagar","S","I",1.0,0.0,10,2,31,9.0,2
"Tirunelveli","I","I",NaN,NaN,10,2,24,9.0,2
"Kanchipuram","I","I",0.0,1.0,10,2,7,9.0,2
"Krishnagiri","I","I",NaN,NaN,11,2,10,10.0,2
"Nagapattinam","R","R",NaN,NaN,11,2,12,10.0,2
"Pudukkottai","I","I",0.0,1.0,11,2,16,10.0,2
"Tiruvallur","I","I",NaN,NaN,11,2,26,10.0,2
"Dharmapuri","S","S",0.8159231582634638,0.1840768417365361,11,2,4,10.0,2
"Dindigul","I","I",0.0,1.0,11,2,5,10.0,2
"Tiruchirappalli","I","I",0.05145270632319852,0.9485472936768015,11,2,23,10.0,2
"Salem","I","I",0.0,1.0,11,2,18,10.0,2
"Coimbatore","I","I",0.0,1.0,11,2,2,10.0,2
"Tiruppur","I","I",0.0,1.0,11,2,25,10.0,2
"Thoothukudi","S","S",NaN,NaN,11,2,22,10.0,2
"Tiruvannamalai","I","I",NaN,NaN,11,2,27,10.0,2
"Kanyakumari","I","I",NaN,NaN,11,2,8,10.0,2
"Perambalur","I","I",0.0,1.0,11,2,15,10.0,2
"Theni","I","I",0.0,1.0,11,2,21,10.0,2
"Vellore","I","I",NaN,NaN,11,2,29,10.0,2
"Namakkal","I","I",0.028212870865894222,0.9717871291341058,11,2,13,10.0,2
"Thanjavur","I","I",0.0,1.0,11,2,20,10.0,2
"Tiruvarur","I","R",0.8363379895670173,0.16366201043298273,11,2,28,10.0,2
"Viluppuram","R","R",0.4166442133306234,0.5833557866693766,11,2,30,10.0,2
"Erode","I","I",0.0,1.0,11,2,6,10.0,2
"Nilgiris","S","S",0.9996444767142204,3.555232857797024E-4,11,2,14,10.0,2
"Madurai","I","I",0.0,1.0,11,2,11,10.0,2
"Ramanathapuram","I","I",0.0,1.0,11,2,17,10.0,2
"Cuddalore","R","R",0.0,1.0,11,2,3,10.0,2
"Karur","I","I",0.040433729778195794,0.9595662702218041,11,2,9,10.0,2
"Ariyalur","R","S",1.0,0.0,11,2,0,10.0,2
"Chennai","I","I",NaN,NaN,11,2,1,10.0,2
"Sivaganga","I","I",0.4466390736585779,0.5533609263414222,11,2,19,10.0,2
"Virudhunagar","S","I",1.0,0.0,11,2,31,10.0,2
"Tirunelveli","I","I",NaN,NaN,11,2,24,10.0,2
"Kanchipuram","I","R",1.0,0.0,11,2,7,10.0,2
"Krishnagiri","I","I",NaN,NaN,12,2,10,11.0,2
"Nagapattinam","S","I",1.0,0.0,12,2,12,11.0,2
"Pudukkottai","I","I",0.0,1.0,12,2,16,11.0,2
"Tiruvallur","I","I",NaN,NaN,12,2,26,11.0,2
"Dharmapuri","S","I",0.8450259247700609,0.1549740752299391,12,2,4,11.0,2
"Dindigul","I","I",0.0,1.0,12,2,5,11.0,2
"Tiruchirappalli","I","I",0.0,1.0,12,2,23,11.0,2
"Salem","I","I",0.0,1.0,12,2,18,11.0,2
"Coimbatore","I","I",0.0,1.0,12,2,2,11.0,2
"Tiruppur","I","I",0.0,1.0,12,2,25,11.0,2
"Thoothukudi","I","I",NaN,NaN,12,2,22,11.0,2
"Tiruvannamalai","I","I",NaN,NaN,12,2,27,11.0,2
"Kanyakumari","I","I",NaN,NaN,12,2,8,11.0,2
"Perambalur","I","I",0.0,1.0,12,2,15,11.0,2
"Theni","I","I",0.0,1.0,12,2,21,11.0,2
"Vellore","I","I",NaN,NaN,12,2,29,11.0,2
"Namakkal","I","I",0.0,1.0,12,2,13,11.0,2
"Thanjavur","I","I",0.0,1.0,12,2,20,11.0,2
"Tiruvarur","I","I",0.0,1.0,12,2,28,11.0,2
"Viluppuram","S","S",0.0074499281667737985,0.9925500718332262,12,2,30,11.0,2
"Erode","I","I",0.0,1.0,12,2,6,11.0,2
"Nilgiris","S","I",0.9885043277058392,0.011495672294160698,12,2,14,11.0,2
"Madurai","I","I",0.0,1.0,12,2,11,11.0,2
"Ramanathapuram","I","I",0.0,1.0,12,2,17,11.0,2
"Cuddalore","S","S",0.0,1.0,12,2,3,11.0,2
"Karur","I","I",0.0,1.0,12,2,9,11.0,2
"Ariyalur","S","S",0.25985162143554663,0.7401483785644535,12,2,0,11.0,2
"Chennai","I","I",NaN,NaN,12,2,1,11.0,2
"Sivaganga","I","I",0.0,1.0,12,2,19,11.0,2
"Virudhunagar","S","I",1.0,0.0,12,2,31,11.0,2
"Tirunelveli","I","I",NaN,NaN,12,2,24,11.0,2
"Kanchipuram","I","I",NaN,NaN,12,2,7,11.0,2
"Krishnagiri","I","I",0.0,1.0,13,2,10,12.0,2
"Nagapattinam","I","I",0.0,1.0,13,2,12,12.0,2
"Pudukkottai","I","I",0.0,1.0,13,2,16,12.0,2
"Tiruvallur","I","I",NaN,NaN,13,2,26,12.0,2
"Dharmapuri","I","I",0.0,1.0,13,2,4,12.0,2
"Dindigul","I","I",NaN,NaN,13,2,5,12.0,2
"Tiruchirappalli","I","I",0.0,1.0,13,2,23,12.0,2
"Salem","I","I",0.0,1.0,13,2,18,12.0,2
"Coimbatore","I","I",0.0,1.0,13,2,2,12.0,2
"Tiruppur","I","I",0.0,1.0,13,2,25,12.0,2
"Thoothukudi","I","I",0.0,1.0,13,2,22,12.0,2
"Tiruvannamalai","I","I",NaN,NaN,13,2,27,12.0,2
"Kanyakumari","I","I",NaN,NaN,13,2,8,12.0,2
"Perambalur","I","I",0.0,1.0,13,2,15,12.0,2
"Theni","I","I",0.0,1.0,13,2,21,12.0,2
"Vellore","I","I",NaN,NaN,13,2,29,12.0,2
"Namakkal","I","I",0.0,1.0,13,2,13,12.0,2
"Thanjavur","I","I",0.0,1.0,13,2,20,12.0,2
"Tiruvarur","I","I",0.0,1.0,13,2,28,12.0,2
"Viluppuram","I","I",0.0,1.0,13,2,30,12.0,2
"Erode","I","I",0.0,1.0,13,2,6,12.0,2
"Nilgiris","I","I",0.0,1.0,13,2,14,12.0,2
"Madurai","I","I",0.0,1.0,13,2,11,12.0,2
"Ramanathapuram","I","I",0.0,1.0,13,2,17,12.0,2
"Cuddalore","I","I",0.0,1.0,13,2,3,12.0,2
"Karur","I","I",0.0,1.0,13,2,9,12.0,2
"Ariyalur","I","I",0.0,1.0,13,2,0,12.0,2
"Chennai","I","I",NaN,NaN,13,2,1,12.0,2
"Sivaganga","I","I",0.0,1.0,13,2,19,12.0,2
"Virudhunagar","I","I",0.0,1.0,13,2,31,12.0,2
"Tirunelveli","I","I",0.0,1.0,13,2,24,12.0,2
"Kanchipuram","I","I",0.0,1.0,13,2,7,12.0,2
"Krishnagiri","I","I",0.0,1.0,14,2,10,13.0,2
"Nagapattinam","I","I",0.0,1.0,14,2,12,13.0,2
"Pudukkottai","I","I",0.49508143318589426,0.5049185668141057,14,2,16,13.0,2
"Tiruvallur","I","I",NaN,NaN,14,2,26,13.0,2
"Dharmapuri","I","I",0.0,1.0,14,2,4,13.0,2
"Dindigul","I","I",NaN,NaN,14,2,5,13.0,2
"Tiruchirappalli","I","I",0.0,1.0,14,2,23,13.0,2
"Salem","I","I",0.0,1.0,14,2,18,13.0,2
"Coimbatore","I","I",0.0,1.0,14,2,2,13.0,2
"Tiruppur","I","I",0.0,1.0,14,2,25,13.0,2
"Thoothukudi","R","R",NaN,NaN,14,2,22,13.0,2
"Tiruvannamalai","I","I",NaN,NaN,14,2,27,13.0,2
"Kanyakumari","I","I",NaN,NaN,14,2,8,13.0,2
"Perambalur","I","I",0.0,1.0,14,2,15,13.0,2
"Theni","I","I",0.0,1.0,14,2,21,13.0,2
"Vellore","I","I",NaN,NaN,14,2,29,13.0,2
"Namakkal","I","I",0.0,1.0,14,2,13,13.0,2
"Thanjavur","I","I",0.0,1.0,14,2,20,13.0,2
"Tiruvarur","I","I",0.0,1.0,14,2,28,13.0,2
"Viluppuram","I","R",0.33290262307137414,0.6670973769286259,14,2,30,13.0,2
"Erode","I","I",0.0,1.0,14,2,6,13.0,2
"Nilgiris","I","I",0.0,1.0,14,2,14,13.0,2
"Madurai","I","I",0.32123596688446915,0.6787640331155308,14,2,11,13.0,2
"Ramanathapuram","I","I",0.0,1.0,14,2,17,13.0,2
"Cuddalore","R","R",NaN,NaN,14,2,3,13.0,2
"Karur","I","I",0.0,1.0,14,2,9,13.0,2
"Ariyalur","I","I",0.0,1.0,14,2,0,13.0,2
